,id,0,1,2,3,4,5,6,7,8,9,10,11,total,percent
0,20,1,0.8,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.8333333333333334,0.75,0.25,0.75,10.097619047619048,84.14682539682539
1,22,1,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,0.8333333333333334,1.0,1.0,1.0,10.69047619047619,89.08730158730158
2,23,1,0.9,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.8333333333333334,0.75,1.0,1.0,11.197619047619048,93.31349206349206
3,21,1,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.8333333333333334,0.75,1.0,1.0,11.383333333333333,94.86111111111111
