,id,0,1,2,3,4,5,6,7,8,9,10,11,total,percent
0,19,1.0,0.8,1.0,0.75,0.75,0.75,0.9,1.0,0.8333333333333334,0.75,0.75,1.0,10.283333333333331,85.69444444444443
1,17,0.8,0.8,1.0,1.0,0.75,1.0,1.0,1.0,0.8333333333333334,1.0,0.75,1.0,10.933333333333334,91.11111111111111
2,16,0.8,0.7,1.0,0.75,0.5,1.0,0.9,0.7142857142857143,0.5,1.0,0.75,0.75,9.364285714285714,78.03571428571429
3,18,1.0,0.7,1.0,1.0,1.0,0.5,0.9,1.0,0.8333333333333334,0.75,1.0,1.0,10.683333333333334,89.02777777777779
