,id,0,1,2,3,total,percent
0,18,0.6,1.0,1.0,1.0,3.6,90.0
1,17,1.0,1.0,0.0,1.0,3.0,75.0
2,16,1.0,1.0,1.0,0.3333333333333333,3.3333333333333335,83.33333333333334
3,19,1.0,1.0,1.0,1.0,4.0,100.0
