,id,0,1,2,total,percent
0,15,1.0,1,1.0,3.0,100.0
1,14,0.5,1,0.8333333333333334,2.3333333333333335,77.77777777777779
2,12,1.0,0,1.0,2.0,66.66666666666666
3,13,0.75,0,0.8333333333333334,1.5833333333333335,52.77777777777778
