,id,0,1,2,3,4,5,6,7,8,9,10,11,total,percent
0,13,0.0,0.6,1.0,1.0,1.0,1.0,0.9,0.8571428571428571,0.8333333333333334,0.75,1.0,1.0,9.94047619047619,82.83730158730158
1,15,0.8,0.9,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.5,0.75,1.0,1.0,10.807142857142857,90.05952380952381
2,14,0.7,0.8,1.0,1.0,1.0,1.0,0.8,0.42857142857142855,0.8333333333333334,0.75,0.75,0.0,9.061904761904762,75.51587301587301
3,12,0.5,1.0,0.0,1.0,1.0,0.5,1.0,0.42857142857142855,0.8333333333333334,0.75,0.5,0.0,7.511904761904762,62.59920634920635
