,id,0,1,2,3,total,percent
0,13,1.0,1.0,1.0,1.0,4.0,100.0
1,15,1.0,1.0,1.0,1.0,4.0,100.0
2,12,1.0,0.6666666666666666,1.0,1.0,3.6666666666666665,91.66666666666666
3,14,1.0,1.0,1.0,0.3333333333333333,3.3333333333333335,83.33333333333334
