,id,0,1,2,3,total,percent
0,20,1.0,1.0,1.0,1.0,4.0,100.0
1,21,0.0,1.0,1.0,1.0,3.0,75.0
2,22,1.0,1.0,1.0,1.0,4.0,100.0
3,23,1.0,0.6666666666666666,1.0,1.0,3.6666666666666665,91.66666666666666
