,id,0,1,2,total,percent
0,21,0.5,1,1.0,2.5,83.33333333333334
1,20,1.0,1,1.0,3.0,100.0
2,23,0.5,1,0.6666666666666666,2.1666666666666665,72.22222222222221
3,22,0.5,1,1.0,2.5,83.33333333333334
